date,nvda_close,nvda_volume,tsm_close,smh_etf_close,qqq_close,nvda_return_pct,nvda_volatility_30d,nvda_sma_50,nvda_sma_200,is_trading_day,gfn_reviews_count,gfn_avg_rating,gfn_sentiment_score,gfn_avg_thumbs_up,gfn_one_star_share,gfn_negative_share,gfn_positive_share
2015-03-26,0.5242499709129333,311920000,23.200000762939453,26.834999084472656,105.0999984741211,-0.3327094865207436,2.151216560598774,0.5381600004434586,,1,0,,,,,,
2015-03-27,0.534500002861023,318288000,22.940000534057617,27.69499969482422,105.5199966430664,1.955180260714196,1.7256258377794955,0.53898000061512,,1,0,,,,,,
2015-03-28,0.534500002861023,0,22.940000534057617,27.69499969482422,105.5199966430664,0.0,1.7256258377794955,0.53898000061512,,0,0,,,,,,
2015-03-29,0.534500002861023,0,22.940000534057617,27.69499969482422,105.5199966430664,0.0,1.7256258377794955,0.53898000061512,,0,0,,,,,,
2015-03-30,0.5367500185966492,253252000,23.25,27.93000030517578,106.7300033569336,0.4209571045056259,1.7282718123411325,0.539915000796318,,1,0,,,,,,
2015-03-31,0.5232499837875366,357276000,23.479999542236328,27.64999961853028,105.5999984741211,-2.5151437990461267,1.7805589823858037,0.5404000002145767,,1,0,,,,,,
2015-04-01,0.5252500176429749,330768000,23.229999542236328,27.3799991607666,105.0500030517578,0.3822329512484623,1.774327392655721,0.5408950001001358,,1,0,,,,,,
2015-04-02,0.5264999866485596,192204000,23.690000534057617,27.45499992370605,105.12000274658205,0.2379760044928458,1.7740615010860652,0.5412749999761581,,1,0,,,,,,
2015-04-03,0.5264999866485596,0,23.690000534057617,27.45499992370605,105.12000274658205,0.0,1.7740615010860652,0.5412749999761581,,0,0,,,,,,
2015-04-04,0.5264999866485596,0,23.690000534057617,27.45499992370605,105.12000274658205,0.0,1.7740615010860652,0.5412749999761581,,0,0,,,,,,
2015-04-05,0.5264999866485596,0,23.690000534057617,27.45499992370605,105.12000274658205,0.0,1.7740615010860652,0.5412749999761581,,0,0,,,,,,
2015-04-06,0.5417500138282776,515864000,23.540000915527344,27.52499961853028,105.9800033569336,2.896491465610884,1.8538544350861248,0.5417849999666214,,1,0,,,,,,
2015-04-07,0.546500027179718,413964000,23.38999938964844,27.540000915527344,105.8000030517578,0.8767906285547467,1.856733967330653,0.5423600000143051,,1,0,,,,,,
2015-04-08,0.5504999756813049,366432000,23.200000762939453,27.674999237060547,106.63999938964844,0.731921006889813,1.8574819407441123,0.5430599993467331,,1,0,,,,,,
2015-04-09,0.5632500052452087,379432000,23.440000534057617,27.950000762939453,107.30999755859376,2.316081766965428,1.899990257283156,0.5445099991559982,,1,0,,,,,,
2015-04-10,0.5690000057220459,258728000,23.5,28.114999771118164,107.75,1.0208611492748876,1.9075623051026849,0.5462349992990494,,1,0,,,,,,
2015-04-11,0.5690000057220459,0,23.5,28.114999771118164,107.75,0.0,1.9075623051026849,0.5462349992990494,,0,0,,,,,,
2015-04-12,0.5690000057220459,0,23.5,28.114999771118164,107.75,0.0,1.9075623051026849,0.5462349992990494,,0,0,,,,,,
2015-04-13,0.5637500286102295,236724000,23.32999992370605,27.920000076293945,107.4800033569336,-0.9226673214448032,1.912163905791281,0.5476199996471405,,1,0,,,,,,
2015-04-14,0.5590000152587891,220276000,23.18000030517578,27.665000915527344,107.16999816894533,-0.8425743876501968,1.8661398117062955,0.549200000166893,,1,0,,,,,,
2015-04-15,0.565750002861023,243560000,23.51000022888184,28.18000030517578,107.83999633789062,1.2075111660075688,1.8457435410943268,0.5507050001621246,,1,0,,,,,,
2015-04-16,0.562250018119812,155284000,23.239999771118164,28.05500030517578,107.69000244140624,-0.6186451124191583,1.8392206602385297,0.5518950009346009,,1,0,,,,,,
2015-04-17,0.5550000071525574,293636000,23.21999931335449,27.69499969482422,106.01000213623048,-1.2894638921487234,1.8185602387621336,0.5529150009155274,,1,0,,,,,,
2015-04-18,0.5550000071525574,0,23.21999931335449,27.69499969482422,106.01000213623048,0.0,1.8185602387621336,0.5529150009155274,,0,0,,,,,,
2015-04-19,0.5550000071525574,0,23.21999931335449,27.69499969482422,106.01000213623048,0.0,1.8185602387621336,0.5529150009155274,,0,0,,,,,,
2015-04-20,0.5522500276565552,231624000,23.270000457763672,27.924999237060547,107.5999984741211,-0.4954917946958348,1.804492625062016,0.5537150013446808,,1,0,,,,,,
2015-04-21,0.5515000224113464,230456000,23.32999992370605,28.104999542236328,108.05999755859376,-0.1358090009323076,1.8035361709970823,0.5545450019836425,,1,0,,,,,,
2015-04-22,0.5577499866485596,207420000,23.84000015258789,28.614999771118164,108.6500015258789,1.133266361420282,1.7864305098086373,0.5555100011825561,,1,0,,,,,,
2015-04-23,0.5554999709129333,259380000,24.299999237060547,28.31999969482422,109.05999755859376,-0.4034093750761469,1.7855652777335351,0.5561450004577637,,1,0,,,,,,
2015-04-24,0.5507500171661377,240960000,24.90999984741211,28.020000457763672,110.54000091552734,-0.8550772269149465,1.7845885323919364,0.5567550003528595,,1,0,,,,,,
2015-04-25,0.5507500171661377,0,24.90999984741211,28.020000457763672,110.54000091552734,0.0,1.7845885323919364,0.5567550003528595,,0,0,,,,,,
2015-04-26,0.5507500171661377,0,24.90999984741211,28.020000457763672,110.54000091552734,0.0,1.7845885323919364,0.5567550003528595,,0,0,,,,,,
2015-04-27,0.5550000071525574,248456000,25.40999984741211,28.2450008392334,110.26000213623048,0.7716731464281867,1.7910146176496111,0.5567050004005432,,1,0,,,,,,
2015-04-28,0.5577499866485596,234484000,25.01000022888184,28.225000381469727,110.04000091552734,0.4954917946958348,1.778781729043652,0.5567050004005432,,1,0,,,,,,
2015-04-29,0.5534999966621399,195156000,24.790000915527344,28.020000457763672,109.3499984741211,-0.761988361838839,1.765556666795417,0.5565850007534027,,1,0,,,,,,
2015-04-30,0.5550000071525574,218844000,24.440000534057617,27.729999542236328,107.62999725341795,0.2710046069490879,1.744372086279079,0.5566250014305115,,1,0,,,,,,
2015-05-01,0.5687500238418579,256968000,24.739999771118164,28.520000457763672,109.0500030517578,2.477480452630143,1.7827468267757969,0.5569100022315979,,1,0,,,,,,
2015-05-02,0.5687500238418579,0,24.739999771118164,28.520000457763672,109.0500030517578,0.0,1.7827468267757969,0.5569100022315979,,0,0,,,,,,
2015-05-03,0.5687500238418579,0,24.739999771118164,28.520000457763672,109.0500030517578,0.0,1.7827468267757969,0.5569100022315979,,0,0,,,,,,
2015-05-04,0.5652499794960022,200720000,24.31999969482422,28.364999771118164,109.2300033569336,-0.6153923866610511,1.772527066118846,0.5570450019836426,,1,0,,,,,,
2015-05-05,0.5507500171661377,292928000,24.290000915527344,27.825000762939453,107.4499969482422,-2.565230049684075,1.7354305784577675,0.5569800019264222,,1,0,,,,,,
2015-05-06,0.5525000095367432,316484000,24.450000762939453,27.81999969482422,106.70999908447266,0.3177471295616074,1.7198060497291114,0.5568750023841857,,1,0,,,,,,
2015-05-07,0.562250018119812,534564000,24.3700008392334,28.020000457763672,107.3499984741211,1.76470740538881,1.3190388005041018,0.5570500028133393,,1,0,,,,,,
2015-05-08,0.5207499861717224,1146552000,24.549999237060547,28.28499984741211,108.69000244140624,-7.381063692424139,1.915660322684872,0.5563650023937226,,1,0,,,,,,
2015-05-09,0.5207499861717224,0,24.549999237060547,28.28499984741211,108.69000244140624,0.0,1.915660322684872,0.5563650023937226,,0,0,,,,,,
2015-05-10,0.5207499861717224,0,24.549999237060547,28.28499984741211,108.69000244140624,0.0,1.915660322684872,0.5563650023937226,,0,0,,,,,,
2015-05-11,0.515749990940094,544144000,24.3700008392334,28.27499961853028,108.2699966430664,-0.9601527344024974,1.8865634178437525,0.5556500017642975,,1,0,,,,,,
2015-05-12,0.5207499861717224,388800000,24.3799991607666,28.059999465942383,107.77999877929688,0.9694610410975636,1.8944411057093204,0.5547650015354156,,1,0,,,,,,
2015-05-13,0.5237500071525574,308524000,24.440000534057617,28.200000762939453,108.0,0.5760962190108687,1.840906407680712,0.554150002002716,,1,0,,,,,,
2015-05-14,0.5322499871253967,293052000,24.40999984741211,28.489999771118164,109.58000183105467,1.6229078485460402,1.8631264187982808,0.5535800015926361,,1,0,,,,,,
2015-05-15,0.5325000286102295,215824000,24.559999465942383,28.530000686645508,109.58000183105467,0.0469782040171118,1.862828359087002,0.5528000020980834,,1,0,,,,,,
2015-05-16,0.5325000286102295,0,24.559999465942383,28.530000686645508,109.58000183105467,0.0,1.862828359087002,0.5528000020980834,,0,0,,,,,,
2015-05-17,0.5325000286102295,0,24.559999465942383,28.530000686645508,109.58000183105467,0.0,1.862828359087002,0.5528000020980834,,0,0,,,,,,
2015-05-18,0.5317500233650208,324972000,24.40999984741211,28.780000686645508,110.05999755859376,-0.1408460478708684,1.7839362067413151,0.5521600019931793,,1,0,,,,,,
2015-05-19,0.5260000228881836,253808000,24.59000015258789,28.729999542236328,109.94000244140624,-1.0813352560757772,1.7848207574683117,0.5513750028610229,,1,0,,,,,,
2015-05-20,0.5260000228881836,196824000,24.57999992370605,28.815000534057617,110.01000213623048,0.0,1.7778826863762751,0.5503950035572052,,1,0,,,,,,
2015-05-21,0.5222499966621399,239692000,24.239999771118164,28.8700008392334,110.58000183105467,-0.7129327115715456,1.7188597101085128,0.5494000029563904,,1,0,,,,,,
2015-05-22,0.5214999914169312,212592000,24.200000762939453,28.895000457763672,110.47000122070312,-0.1436103877457628,1.702548097983309,0.5484950029850006,,1,0,,,,,,
2015-05-23,0.5214999914169312,0,24.200000762939453,28.895000457763672,110.47000122070312,0.0,1.702548097983309,0.5484950029850006,,0,0,,,,,,
2015-05-24,0.5214999914169312,0,24.200000762939453,28.895000457763672,110.47000122070312,0.0,1.702548097983309,0.5484950029850006,,0,0,,,,,,
2015-05-25,0.5214999914169312,0,24.200000762939453,28.895000457763672,110.47000122070312,0.0,1.702548097983309,0.5484950029850006,,0,0,,,,,,
2015-05-26,0.5182499885559082,259732000,24.26000022888184,28.665000915527344,109.1999969482422,-0.6232028599257644,1.6994993202925155,0.5475100028514862,,1,0,,,,,,
2015-05-27,0.5460000038146973,432332000,24.600000381469727,29.73500061035156,110.95999908447266,5.35456167324071,1.98038153246472,0.546945003271103,,1,0,,,,,,
2015-05-28,0.5534999966621399,327656000,24.450000762939453,29.77499961853028,110.70999908447266,1.3736250540371753,1.9842736565946804,0.5463900029659271,,1,0,,,,,,
2015-05-29,0.5532500147819519,335168000,24.280000686645508,29.905000686645508,110.0500030517578,-0.0451638449314395,1.9814029662911168,0.5460200035572051,,1,0,,,,,,
2015-05-30,0.5532500147819519,0,24.280000686645508,29.905000686645508,110.0500030517578,0.0,1.9814029662911168,0.5460200035572051,,0,0,,,,,,
2015-05-31,0.5532500147819519,0,24.280000686645508,29.905000686645508,110.0500030517578,0.0,1.9814029662911168,0.5460200035572051,,0,0,,,,,,
2015-06-01,0.559499979019165,372660000,24.13999938964844,29.799999237060547,110.41999816894533,1.1296817117440794,1.977791437239373,0.5456000030040741,,1,0,,,,,,
2015-06-02,0.5485000014305115,224304000,23.670000076293945,29.375,110.06999969482422,-1.9660371762546205,2.0096448199436665,0.5448350036144256,,1,0,,,,,,
2015-06-03,0.5425000190734863,250788000,23.65999984741211,29.170000076293945,110.4000015258789,-1.0938892144716328,2.0194188284616232,0.5443300044536591,,1,0,,,,,,
2015-06-04,0.5522500276565552,323712000,22.979999542236328,28.825000762939453,109.55999755859376,1.7972365419858471,2.036230730983366,0.5441750049591064,,1,0,,,,,,
2015-06-05,0.5565000176429749,313320000,22.86000061035156,28.739999771118164,109.3000030517578,0.7695771432469245,2.039728239422936,0.5447850048542022,,1,0,,,,,,
2015-06-06,0.5565000176429749,0,22.86000061035156,28.739999771118164,109.3000030517578,0.0,2.039728239422936,0.5447850048542022,,0,0,,,,,,
2015-06-07,0.5565000176429749,0,22.86000061035156,28.739999771118164,109.3000030517578,0.0,2.039728239422936,0.5447850048542022,,0,0,,,,,,
2015-06-08,0.543749988079071,342812000,22.64999961853028,28.225000381469727,108.19000244140624,-2.291110361129156,2.077626209999832,0.545175005197525,,1,0,,,,,,
2015-06-09,0.546500027179718,256888000,22.82999992370605,28.2549991607666,108.01000213623048,0.5057543284482824,2.074690906598095,0.5454150056838989,,1,0,,,,,,
2015-06-10,0.5367500185966492,529460000,23.32999992370605,28.684999465942383,109.48999786376952,-1.7840819941739028,2.096400112922129,0.5454150056838989,,1,0,,,,,,
2015-06-11,0.5425000190734863,283052000,23.51000022888184,28.71999931335449,109.6500015258789,1.0712622780844503,2.1033358967314406,0.5458000063896179,,1,0,,,,,,
2015-06-12,0.5277500152587891,323728000,23.670000076293945,28.475000381469727,108.75,-2.718894616794332,2.157962926774582,0.5458500063419343,,1,0,,,,,,
2015-06-13,0.5277500152587891,0,23.670000076293945,28.475000381469727,108.75,0.0,2.157962926774582,0.5458500063419343,,0,0,,,,,,
2015-06-14,0.5277500152587891,0,23.670000076293945,28.475000381469727,108.75,0.0,2.157962926774582,0.5458500063419343,,0,0,,,,,,
2015-06-15,0.5267500281333923,306548000,23.26000022888184,28.395000457763672,108.20999908447266,-0.1894812120292188,2.100373826638318,0.5458550071716308,,1,0,,,,,,
2015-06-16,0.5332499742507935,256892000,23.57999992370605,28.520000457763672,108.8000030517578,1.233971669718659,2.115868841246193,0.5456850063800812,,1,0,,,,,,
2015-06-17,0.5394999980926514,233544000,23.600000381469727,28.545000076293945,109.0999984741211,1.1720626617261587,2.079823985409818,0.5455450057983399,,1,0,,,,,,
2015-06-18,0.5485000014305115,299404000,23.76000022888184,28.950000762939453,110.69000244140624,1.668211931358421,2.1024939383976737,0.545505006313324,,1,0,,,,,,
2015-06-19,0.546750009059906,355656000,23.39999961853028,28.84499931335449,109.88999938964844,-0.3190505681023525,2.0763553220344826,0.5451750063896179,,1,0,,,,,,
2015-06-20,0.546750009059906,0,23.39999961853028,28.84499931335449,109.88999938964844,0.0,2.0763553220344826,0.5451750063896179,,0,0,,,,,,
2015-06-21,0.546750009059906,0,23.39999961853028,28.84499931335449,109.88999938964844,0.0,2.0763553220344826,0.5451750063896179,,0,0,,,,,,
2015-06-22,0.5444999933242798,514236000,23.84000015258789,29.09499931335449,110.6999969482422,-0.411525504955168,1.5547453407372605,0.5446850061416626,,1,0,,,,,,
2015-06-23,0.5304999947547913,414064000,23.93000030517578,28.95499992370605,110.79000091552734,-2.5711659763328454,1.621183629095762,0.5440200054645539,,1,0,,,,,,
2015-06-24,0.5252500176429749,253368000,23.89999961853028,28.729999542236328,110.22000122070312,-0.9896281175729492,1.6246829452030525,0.5433450055122375,,1,0,,,,,,
2015-06-25,0.5292500257492065,350460000,24.07999992370605,28.795000076293945,110.0,0.7615436405278952,1.627138709709954,0.5426150059700012,,1,0,,,,,,
2015-06-26,0.5184999704360962,421296000,23.6299991607666,27.95499992370605,109.2699966430664,-2.0311865451291378,1.6418437988912455,0.5417400050163269,,1,0,,,,,,
2015-06-27,0.5184999704360962,0,23.6299991607666,27.95499992370605,109.2699966430664,0.0,1.6418437988912455,0.5417400050163269,,0,0,,,,,,
2015-06-28,0.5184999704360962,0,23.6299991607666,27.95499992370605,109.2699966430664,0.0,1.6418437988912455,0.5417400050163269,,0,0,,,,,,
2015-06-29,0.503000020980835,391724000,22.3799991607666,27.155000686645508,106.69000244140624,-2.9893829004897787,1.725564675552452,0.5407000052928924,,1,0,,,,,,
2015-06-30,0.5027499794960022,315916000,22.709999084472656,27.28499984741211,107.06999969482422,-0.0497100346726009,1.7257080068126969,0.5397100043296814,,1,0,,,,,,
2015-07-01,0.5099999904632568,302892000,22.93000030517578,27.38999938964844,107.91999816894533,1.4420708628417378,1.741307432021311,0.5388800036907196,,1,0,,,,,,
2015-07-02,0.5105000138282776,145764000,23.14999961853028,27.559999465942383,107.9499969482422,0.0980437988962634,1.7415709523699665,0.537935004234314,,1,0,,,,,,
2015-07-03,0.5105000138282776,0,23.14999961853028,27.559999465942383,107.9499969482422,0.0,1.7415709523699665,0.537935004234314,,0,0,,,,,,
2015-07-04,0.5105000138282776,0,23.14999961853028,27.559999465942383,107.9499969482422,0.0,1.7415709523699665,0.537935004234314,,0,0,,,,,,
2015-07-05,0.5105000138282776,0,23.14999961853028,27.559999465942383,107.9499969482422,0.0,1.7415709523699665,0.537935004234314,,0,0,,,,,,
